Ax0,Ax1,Ax2,Ax3,Ax4,Ax5,Ax6,Ax7,Ax8,Ax9,Ax10,Ax11,Ax12,Ax13,Ax14,Ax15,Ax16,Ax17,Ax18,Ax19,Ax20,Ax21,Ax22,Ax23,Ax24,Ax25,Ax26,Ax27,Ax28,Ax29,Ax30,Ax31,Ax32,Ax33,Ax34,Ax35,Ax36,Ax37,Ax38,Ax39,Ay0,Ay1,Ay2,Ay3,Ay4,Ay5,Ay6,Ay7,Ay8,Ay9,Ay10,Ay11,Ay12,Ay13,Ay14,Ay15,Ay16,Ay17,Ay18,Ay19,Ay20,Ay21,Ay22,Ay23,Ay24,Ay25,Ay26,Ay27,Ay28,Ay29,Ay30,Ay31,Ay32,Ay33,Ay34,Ay35,Ay36,Ay37,Ay38,Ay39,Az0,Az1,Az2,Az3,Az4,Az5,Az6,Az7,Az8,Az9,Az10,Az11,Az12,Az13,Az14,Az15,Az16,Az17,Az18,Az19,Az20,Az21,Az22,Az23,Az24,Az25,Az26,Az27,Az28,Az29,Az30,Az31,Az32,Az33,Az34,Az35,Az36,Az37,Az38,Az39,Vx0,Vx1,Vx2,Vx3,Vx4,Vx5,Vx6,Vx7,Vx8,Vx9,Vx10,Vx11,Vx12,Vx13,Vx14,Vx15,Vx16,Vx17,Vx18,Vx19,Vx20,Vx21,Vx22,Vx23,Vx24,Vx25,Vx26,Vx27,Vx28,Vx29,Vx30,Vx31,Vx32,Vx33,Vx34,Vx35,Vx36,Vx37,Vx38,Vx39,Vy0,Vy1,Vy2,Vy3,Vy4,Vy5,Vy6,Vy7,Vy8,Vy9,Vy10,Vy11,Vy12,Vy13,Vy14,Vy15,Vy16,Vy17,Vy18,Vy19,Vy20,Vy21,Vy22,Vy23,Vy24,Vy25,Vy26,Vy27,Vy28,Vy29,Vy30,Vy31,Vy32,Vy33,Vy34,Vy35,Vy36,Vy37,Vy38,Vy39,Vz0,Vz1,Vz2,Vz3,Vz4,Vz5,Vz6,Vz7,Vz8,Vz9,Vz10,Vz11,Vz12,Vz13,Vz14,Vz15,Vz16,Vz17,Vz18,Vz19,Vz20,Vz21,Vz22,Vz23,Vz24,Vz25,Vz26,Vz27,Vz28,Vz29,Vz30,Vz31,Vz32,Vz33,Vz34,Vz35,Vz36,Vz37,Vz38,Vz39,U,A
-0.273988,-0.049614,-0.003703,-0.094044,0.014304,-0.00543,-0.052823,-0.022956,-0.037766,0.072976,0.016971,0.073946,0.114434,0.151044,0.084129,0.10304,0.14765,0.119526,0.171409,0.143043,0.157347,0.178925,0.126557,0.183289,0.14765,0.14377,0.10013,0.103524,0.021578,0.107888,-0.04838,0.06934,0.05649,-0.029867,-0.036779,-0.081209,0.133103,0.237355,0.584052,-0.06788,0.687831,0.923826,1.142825,1.101793,1.267863,1.340701,1.051292,1.055662,1.328804,1.135298,0.9685,1.064645,1.303553,1.140882,1.040366,1.151565,1.110048,1.041095,1.05809,1.053477,1.101307,0.996663,1.028469,1.01463,0.933295,1.056391,1.006375,1.112718,1.220276,1.595876,1.621612,1.404555,1.164919,0.857786,0.9668,0.82331,0.588286,0.233809,-0.442167,-1.718735,0.00195,-0.016149,-0.13594,-0.337922,-0.266819,-0.354553,-0.36082,-0.302973,-0.295983,-0.27887,-0.29068,-0.369738,-0.331896,-0.334789,-0.386369,-0.346599,-0.331414,-0.380584,-0.338886,-0.392877,-0.383718,-0.330209,-0.406615,-0.362989,-0.313578,-0.327076,-0.334789,-0.309722,-0.40999,-0.551473,-0.561597,-0.607392,-0.410472,-0.318881,-0.232593,-0.147751,0.000487,0.488125,0.344587,0.494461,1.885501,2.320437,1.766687,1.335111,0.566948,-0.004211,0.614901,1.282271,0.556258,0.12346,0.792357,1.162236,0.725162,0.289004,0.509527,0.300611,-0.08851,0.14148,0.126209,0.029997,-0.070807,-0.27789,-0.108933,-0.06434,-0.008751,-0.138254,-0.30105,-0.366718,0.864786,-0.303799,-0.700556,-1.354182,-1.60708,-0.880456,-0.769584,-2.566138,-2.921356,-3.974793,-3.78848,-2.538649,1.352638,1.416778,1.629359,1.534065,1.51696,1.480919,1.095463,0.615323,0.697179,0.755517,0.578977,0.4791,0.54599,0.618988,0.456193,0.306225,0.286372,0.133961,0.077456,0.087841,-0.021443,-0.066036,-0.218456,-0.322303,-0.4121,-0.437451,-0.683019,-0.847342,-1.256621,-1.205614,-1.604815,-1.859545,-1.685449,-1.906582,-2.224843,-2.164062,-1.861073,-0.857726,0.472433,1.126364,3.356899,2.685559,2.794598,2.228021,1.962905,1.921977,1.443975,1.185884,1.078983,1.058825,0.976969,0.800429,0.749116,0.637633,0.524012,0.301657,0.2647,0.21522,0.100988,0.051508,-0.028036,-0.057358,-0.134854,-0.230149,-0.235647,-0.268328,-0.423793,-0.638512,-1.188291,-1.583521,-2.291209,-2.809833,-3.114655,-3.34098,-3.683065,-3.96559,-4.721841,-5.377605,-5.39135,-3.692839,1.0,4.0
-0.577102,-0.416905,-0.466026,-0.36581,-0.403329,-0.33545,-0.35026,-0.410241,-0.451709,-0.422336,-0.379386,-0.470469,-0.262633,-0.323355,-0.212032,-0.246589,-0.178462,-0.020734,-0.071336,0.07831,0.11201,0.083401,0.141346,0.150559,0.167288,0.184744,0.157347,0.169712,0.168015,0.129951,0.070067,0.144498,0.117829,0.123405,0.148619,0.118314,0.107646,0.024729,0.139649,0.239537,-2.09167,-0.808589,-0.932579,-0.96225,-0.974553,-0.938369,-0.648174,-0.588109,-0.435413,-0.093113,0.373658,0.672535,0.671321,0.9129,0.879637,1.0729,0.948833,1.0746,0.988409,1.193811,1.201338,1.159577,1.065374,1.093052,1.076542,1.058333,1.049592,0.973113,1.031383,0.959516,1.156664,1.134812,1.465496,1.368136,1.431991,1.51891,1.154721,1.270776,0.900032,0.555267,0.284151,0.35994,0.490318,0.438167,0.483495,0.52736,0.539301,0.566351,0.571225,0.509326,0.427688,0.278545,0.140369,0.083832,-0.090868,-0.089422,-0.211382,-0.185833,-0.276701,-0.366363,-0.399143,-0.490011,-0.369256,-0.444698,-0.418185,-0.388297,-0.391912,-0.331655,-0.366846,-0.380584,-0.436503,-0.522791,-0.57871,-0.649331,-0.606428,-0.474826,-0.328281,-0.200054,-0.060257,0.059706,1.775281,0.837603,-0.373437,0.247507,0.018433,1.142425,0.345856,0.103037,0.844322,1.546207,1.918834,1.586218,1.582858,1.343399,1.651275,1.075229,1.116463,1.071259,1.471986,0.959471,0.497351,0.35166,0.164735,0.385257,0.100899,-0.121216,-0.025653,0.002142,-0.138963,0.161277,-0.383004,-0.373535,-0.743414,-0.747996,0.019556,-1.436135,-1.089775,-1.722937,-2.323417,-2.340827,0.297725,0.016727,-0.068489,-0.045887,-0.155842,-0.311918,-0.311308,-0.274656,-0.025728,0.302307,0.71739,0.951656,1.205165,1.313594,1.415914,1.330087,1.188672,1.208831,0.950435,0.892708,0.655692,0.4144,0.268709,0.207012,0.089115,0.043773,-0.016512,-0.087677,-0.027227,-0.157341,-0.206516,-0.402298,-1.029657,-1.606619,-2.287429,-2.382724,-2.470994,-2.33813,-2.060187,-1.936792,-1.309242,-0.709373,0.155612,0.811987,1.690106,2.26493,2.955208,3.627465,4.218477,4.426476,4.038883,3.653121,3.413967,2.884347,2.727966,2.351062,2.263097,2.020584,1.666588,1.392614,0.788469,0.572222,0.47143,0.37247,0.170273,0.069214,-0.079955,-0.031086,-0.038445,-0.158786,-0.252248,-0.691155,-1.372575,-2.02162,-2.643786,-3.224719,-3.626973,-4.115971,-4.636123,-4.889937,1.0,4.0
0.157832,0.048732,-0.046652,-0.006665,-0.264855,-0.220918,-0.366057,-0.445538,-0.427272,-0.365317,-0.332734,-0.275715,-0.477627,-0.48207,-0.383583,-0.439121,-0.445538,-0.338659,-0.210798,-0.197962,-0.080468,0.00194,0.006546,-0.041468,0.01091,0.065945,0.136739,0.130678,0.099645,0.130436,0.064006,0.128254,0.1348,0.104979,0.102555,0.101342,0.031033,0.063763,0.110555,0.202927,0.105129,-0.396334,-0.795081,-1.038236,-1.220844,-0.986855,-0.988061,-1.052951,-1.02328,-0.952601,-0.805695,-0.711134,-0.372694,-0.019298,0.250319,0.904645,0.505737,0.979182,0.89202,0.627862,1.094266,1.012202,1.119031,0.987923,1.279031,1.004676,1.221489,1.056876,1.103492,1.019972,0.983067,0.951019,0.890078,1.012931,0.960245,1.097665,1.404798,1.542947,1.541976,1.473508,0.263924,0.311201,0.467411,0.570982,0.732796,0.611679,0.633612,0.541738,0.558797,0.487637,0.511032,0.484226,0.542469,0.546125,0.221277,0.1991,0.075546,-0.071344,-0.025549,-0.303696,-0.315265,-0.48495,-0.514596,-0.442046,-0.445421,-0.480611,-0.523755,-0.517729,-0.503991,-0.519176,-0.457472,-0.451688,-0.390948,-0.395046,-0.466872,-0.542314,-0.622818,-0.753455,-0.727183,-0.564489,-3.134646,-2.621519,-1.72202,-0.745858,0.283756,0.02933,-0.162176,-0.48624,0.247715,0.430363,0.291391,0.970674,1.804199,2.153003,2.826482,1.343607,3.417495,1.814584,0.730298,2.155752,1.387895,0.468542,0.310023,0.800548,-0.53572,0.246798,0.457852,0.137453,0.213506,0.047962,-0.128884,-0.077731,0.080788,-0.173907,-0.019969,-0.417947,-0.822645,-0.933518,-1.665334,-1.847067,-1.106321,-0.719643,-0.467356,-0.069377,0.035387,0.230253,0.367697,0.229031,0.051574,0.045771,0.098917,0.093113,0.105025,0.463603,1.019796,1.323396,1.061946,1.76719,1.975495,1.80262,1.983741,2.092781,1.605005,0.80355,0.858833,0.539045,0.381747,0.234223,0.171915,0.072649,-0.021729,-0.115907,-0.145229,-0.123299,-0.230506,-0.387193,-0.832208,-1.630915,-2.270491,-2.427483,-4.611077,-4.530443,-4.144376,-3.058869,-1.843552,-1.093104,-0.213458,0.841506,1.628606,2.295976,3.047951,3.65454,4.068707,4.204624,3.985018,3.220521,2.93036,2.635006,2.448081,2.212287,1.991765,1.888224,1.369293,0.879074,0.75629,0.591051,0.273401,0.162529,0.067234,-0.074792,-0.063796,-0.066286,-0.039102,-0.138945,-0.232102,-0.475532,-1.090979,-1.969403,-2.736649,-3.514586,1.0,4.0
0.161711,0.342576,0.393732,0.380398,0.307421,0.205352,-0.235234,-0.277937,-0.320639,-0.272507,-0.31126,-0.364329,-0.488488,-0.446773,-0.404564,-0.310766,-0.32138,-0.323355,-0.432703,-0.274975,-0.281886,-0.18957,-0.022215,-0.034557,-0.06319,-0.019006,0.063036,0.08825,0.059399,0.127527,0.076613,0.09916,0.129951,0.094796,0.102555,0.085583,0.051641,0.100373,0.233233,0.195169,1.423978,1.015601,0.658939,0.202003,-0.543,-1.17091,-1.443013,-1.323606,-1.400799,-1.166568,-1.058258,-0.843085,-0.6612,-0.347848,-0.106139,0.29645,0.900518,0.904888,0.586587,0.928682,0.961944,0.901974,1.063432,1.106163,1.25718,1.084797,1.108834,1.100579,1.164676,1.133356,1.153993,1.084069,1.08334,1.161034,1.129471,1.504586,1.388045,1.621854,1.590291,1.193568,-0.467836,-0.268988,-0.00241,0.252957,0.368226,0.408923,0.436461,0.470335,0.510545,0.581948,0.579511,0.552217,0.53662,0.450108,0.409898,0.291461,0.126235,0.143537,0.168882,0.055319,-0.061462,-0.043867,-0.147509,-0.196197,-0.25549,-0.178361,-0.157392,-0.209936,-0.242475,-0.218131,-0.237895,-0.2203,-0.209936,-0.22488,-0.305865,-0.429513,-0.511945,-0.595823,-0.504473,-0.356481,-2.534901,-2.974418,-3.258471,-3.706235,-4.090469,-1.8602,0.829745,0.640988,0.249118,0.301957,0.532254,0.648929,1.065844,1.322408,2.275052,2.402723,1.099137,-0.821729,0.985516,1.618372,0.902133,1.295835,1.248188,0.974215,0.07777,0.034093,-0.083498,0.338304,0.344107,0.11992,0.32853,-0.124738,-0.147034,-0.003422,-0.065731,-0.372996,-0.082529,-0.237078,-1.360154,-1.446286,-2.507506,-2.399078,-1.901834,-0.880161,0.418233,0.947242,0.653721,0.334239,0.043467,-0.068932,-0.059464,0.044383,0.110968,0.272541,0.577363,0.942661,1.054754,1.227629,0.986337,1.110038,1.142108,1.09446,1.131112,0.953045,0.645475,0.332712,0.364782,0.334239,0.144565,0.077675,0.140289,-0.002008,-0.053321,-0.108881,-0.215477,-0.423782,-0.80374,-1.750581,-2.153447,-2.31105,-4.412253,-5.137961,-5.617185,-5.586947,-5.262272,-4.661486,-3.196936,-1.484987,0.180232,1.235502,2.510683,3.422705,4.038457,4.307848,4.420553,4.049147,3.37017,3.165225,2.79107,2.618501,2.587041,2.338114,2.094684,1.485346,0.903802,0.662205,0.678393,0.539421,0.342722,0.190311,0.064473,0.017444,-0.09465,-0.151317,-0.385584,-0.873055,-1.5053,-2.504065,-3.296052,-3.945096,1.0,4.0
0.195896,0.192987,0.222323,0.643936,0.283177,0.040731,-0.412709,-0.326564,-0.359886,-0.45245,-0.495152,-0.50626,-0.441342,-0.39,-0.399874,-0.337671,-0.332734,-0.359886,-0.198209,-0.186361,-0.192285,0.098191,0.014789,0.005576,0.073946,0.077583,0.140134,0.09916,0.158075,0.161227,0.131163,0.134315,0.10207,0.132375,0.124132,0.123163,0.123163,0.112252,0.127527,0.089463,1.054448,0.853902,0.608681,0.5912,-0.782054,-2.356294,-1.181042,-1.291523,-1.271502,-1.149441,-1.082622,-0.842361,-0.520565,-0.231094,0.037876,0.497725,0.598241,0.707983,0.87381,0.889835,1.072172,0.984038,1.297241,1.059304,1.100336,1.196725,1.324434,1.165162,1.174145,1.0746,0.952718,1.01026,0.91727,1.006861,0.971413,0.996178,1.001034,0.961701,1.041823,1.053234,-0.134012,-0.019282,0.218596,0.348243,0.363108,0.156941,0.393814,0.403562,0.405268,0.369688,0.380654,0.419159,0.490805,0.442797,0.418915,0.411848,0.242966,0.249058,0.045084,0.043622,-0.097376,-0.242475,-0.228977,-0.19692,-0.210177,-0.264167,-0.225844,-0.292127,-0.253803,-0.2485,-0.245126,-0.224157,-0.216444,-0.201741,-0.218613,-0.192823,-0.124853,-0.212346,-0.207767,-0.254767,-1.440788,-2.31005,-2.58555,-5.411107,-5.65026,0.153875,1.154473,0.215267,0.398832,0.3689,0.626685,0.902796,0.987401,1.470595,1.871934,1.311771,1.338649,1.792521,1.227471,1.29039,0.295596,1.536263,0.842015,0.261693,0.804447,0.756799,-0.088638,0.413188,0.321863,0.047585,0.279103,-0.081919,0.293467,0.034782,0.060454,-0.139386,-0.031263,0.124944,-0.160087,-0.033332,-2.3532,-2.12718,-2.031885,-0.01267,1.898728,1.25121,0.699599,0.417685,0.18128,-0.117433,-0.384687,-0.482731,-0.348646,-0.115906,0.284516,0.621408,0.92623,1.080168,1.249683,1.366359,1.12018,0.997396,0.950054,0.676692,0.552075,0.454031,0.265885,0.165397,0.096064,0.067354,-0.057874,-0.07284,-0.117808,-0.083396,-0.108947,-0.043727,-0.046476,-0.063723,-0.011801,-0.075636,-4.318029,-4.763044,-5.566027,-5.851301,-5.455765,-3.267035,-1.672983,-0.713924,0.605239,1.804062,2.723414,3.570074,3.963776,4.18155,4.078314,3.909715,3.458896,3.217299,3.129945,3.034039,2.8013,2.232584,1.666618,1.452509,1.10676,0.702061,0.431754,0.268958,0.075619,-0.032199,-0.025785,-0.045027,0.006878,-0.001045,0.016654,-0.015737,-0.026427,-0.035375,-0.070621,-0.207455,1.0,4.0
0.107646,0.092129,0.044125,0.155893,0.154923,0.468163,0.4798,0.367063,0.286329,0.128981,0.079765,-0.005677,-0.158468,-0.196975,-0.367785,-0.372969,-0.396171,-0.3705,-0.396171,-0.291019,-0.250785,-0.273247,-0.28781,-0.227582,-0.117,-0.08738,0.032973,0.036852,-0.109842,0.063763,0.075886,0.115162,0.062309,0.067885,0.083886,0.095281,0.132618,0.070309,0.106919,0.025942,1.143796,1.422522,1.542947,1.513569,1.703676,1.509684,0.916542,0.626648,0.016995,-0.51164,-1.132797,-1.266195,-1.089135,-0.927514,-1.126042,-1.25341,-1.077074,-0.948259,-0.527561,-0.164757,0.408134,0.661853,0.813598,0.827194,1.021914,0.984524,1.056876,1.245283,1.130442,1.255723,1.075328,1.245283,0.978697,1.134084,0.988894,1.013902,1.057604,1.02677,1.187984,0.934023,-0.352384,-0.507365,-0.678013,-0.774907,-0.818051,-0.580638,-0.14534,0.164983,0.337764,0.554654,0.461074,0.694536,0.662612,0.69283,0.513957,0.527116,0.4021,0.473503,0.515419,0.351411,0.385041,0.362134,0.137932,0.088462,-0.171612,-0.215721,-0.324907,-0.402036,-0.449759,-0.385887,-0.36082,-0.382512,-0.338163,-0.301768,-0.310445,-0.358168,-0.329245,-0.34684,-0.305624,-0.278388,0.178638,0.181387,-0.212621,-0.697343,-1.022323,-2.682961,-2.080953,-2.373863,-3.002748,-3.22602,-1.460314,0.482849,0.589445,-0.290201,-0.413291,-0.266378,0.068682,0.524388,0.975512,2.002681,1.709161,2.186246,1.45443,1.603176,1.425414,1.49719,1.755281,0.901291,1.146859,-0.234918,0.218649,-0.043717,0.280958,-0.244081,0.103394,-0.094832,-0.307718,0.333385,-0.734407,-0.102773,-0.208805,-0.479724,-1.277208,-1.946717,-2.72893,-3.045663,-3.064906,-2.32301,-1.039887,-0.315096,-0.110761,-0.002944,0.32051,0.581044,0.410001,0.11984,-0.261645,-0.28669,-0.082661,0.289661,0.655264,1.117689,1.511086,1.599967,1.614628,1.517195,1.355621,1.077677,0.523011,0.509878,0.542559,0.377015,0.055394,0.09846,0.017288,-0.045021,-0.084116,-0.316245,-0.373666,-0.55998,-0.396823,-1.103594,-2.07487,-3.066304,-4.30911,-5.21655,-5.75289,-5.645072,-5.567186,-4.59927,-3.795372,-2.583109,-1.448733,-0.342761,0.688685,2.11139,3.35053,4.341048,4.951302,4.91801,4.216126,4.013013,3.542953,3.386877,2.900628,2.703318,2.316641,1.643162,0.808109,0.653254,0.644397,0.347822,0.184415,0.059493,0.04816,-0.044386,-0.151898,-0.305531,-0.449695,-0.564538,1.0,4.0
0.016971,-0.060722,-0.105646,-0.041222,0.006061,-0.025671,0.119526,0.180622,0.288268,0.107646,-0.064671,-0.279171,-0.269298,-0.423076,-0.479849,-0.617336,-0.683735,-0.609931,-0.500089,-0.434431,-0.464545,-0.415918,-0.381361,-0.273494,-0.305829,-0.417646,-0.20981,-0.220177,-0.156,0.000727,-0.036779,0.049459,-0.003703,0.055035,0.066915,0.08825,0.084371,0.069097,0.070794,0.067158,1.27199,1.1285,1.293599,1.37542,1.368622,1.222946,0.993264,0.990837,0.422945,0.231139,-0.272585,-1.392838,-1.091547,-0.805212,-0.851527,-1.034135,-1.158126,-1.221568,-0.865277,-0.616091,-0.463154,-0.277169,0.075994,0.546769,0.86337,0.656026,1.0224,0.931595,1.023128,1.054934,1.012931,1.228773,1.208622,1.488804,1.015359,1.054205,0.981125,0.955632,0.955874,0.985009,-0.305383,-0.288993,-0.286342,-0.289957,-0.244162,-0.210659,-0.120273,0.025101,0.115756,0.361159,0.488856,0.438167,0.449621,0.465217,0.434024,0.478864,0.457175,0.491293,0.485932,0.462049,0.428906,0.472772,0.31973,0.283663,0.151579,-0.026031,-0.13112,-0.197402,-0.245608,-0.270916,-0.316953,-0.417944,-0.383718,-0.403241,-0.368051,-0.429513,-0.370461,-0.36082,-0.332619,-0.334548,-0.687065,-1.112228,-0.635142,-0.718525,-1.291822,-1.450647,-1.700491,-2.835173,-2.21209,-2.061207,-2.563643,-1.383146,1.56886,0.822077,-0.214256,-0.059304,-0.499127,0.012778,0.432748,0.284613,0.522545,1.615689,2.354225,2.402178,1.583618,2.660268,1.999618,1.347213,1.032923,0.557059,0.937934,0.634639,0.897617,-0.532724,-0.022041,0.237271,0.091885,0.034485,-0.00805,-0.021898,-0.585331,-0.586553,-0.708115,-0.861137,-0.992473,-1.183368,-1.169929,-0.928943,-0.723997,-0.288756,0.621739,0.898766,0.467495,0.361205,0.234145,-0.029249,-0.232362,-0.454106,-0.471821,-0.42906,-0.349953,-0.090641,0.408436,0.849786,1.15247,1.034573,1.365967,1.409339,1.346419,1.459735,1.225774,0.985093,0.293593,0.454556,0.330856,0.1928,0.064519,0.023194,-0.020342,-0.042578,-0.958546,-1.041929,-1.099045,-1.699525,-2.293286,-3.140251,-4.294176,-5.008888,-5.51163,-5.668317,-5.43405,-3.039458,-2.522361,-1.668982,-0.945412,-0.176372,1.096976,2.355359,3.001654,3.602135,3.900848,4.161382,4.168713,3.702317,3.344044,3.067017,2.632692,2.486695,2.322983,2.039236,1.626291,1.120495,0.434493,0.091492,0.07225,0.025213,0.00872,0.047312,0.046401,0.035099,1.0,4.0
0.006304,0.091645,0.047762,0.048004,0.001212,0.008001,0.024487,-0.042209,-0.110582,-0.058253,0.07734,0.340394,0.261599,0.2022,-0.034804,-0.134772,-0.154766,-0.490956,-0.347791,-0.547728,-0.591171,-0.51564,-0.442083,-0.374943,-0.351494,-0.284848,-0.224867,-0.234988,-0.318171,-0.131563,-0.277937,-0.245108,-0.079234,-0.136747,-0.037272,-0.03826,-0.039247,0.045337,0.034185,-0.013329,0.938636,1.021428,1.037938,1.023128,1.065374,1.24067,1.143067,1.141611,1.386831,1.339972,1.597818,1.112476,0.443825,-0.177783,-0.43493,-0.710169,-1.180801,-1.468342,-1.077797,-1.532267,-1.313475,-1.196722,-1.074661,-0.750936,-0.547824,-0.211073,0.212686,0.743188,0.606739,1.151565,0.926497,0.954903,1.225131,0.975541,1.174631,1.098636,1.207407,1.215177,1.126315,1.053477,-0.346599,-0.349009,-0.367087,-0.422523,-0.446867,-0.504473,-0.522068,-0.54135,-0.68886,-0.661623,-0.604018,-0.338645,0.010966,0.120874,0.344831,0.089924,0.365302,0.27952,0.354092,0.313638,0.186428,0.26831,0.259537,0.385772,0.494705,0.436705,0.325335,0.365058,0.097235,0.010966,0.023882,-0.149197,-0.175469,-0.200054,-0.238859,-0.287065,-0.398179,-0.374558,-0.344189,-0.292609,0.196792,-0.074473,0.275859,0.393756,0.847934,-0.01644,-1.032309,-0.218637,-0.937014,-0.914107,-2.791601,-5.67855,-5.301035,-3.411324,-2.192343,-2.025576,-0.813925,1.072427,0.495465,0.541279,0.118561,0.05778,0.713238,0.406889,0.961555,2.329893,2.708629,1.606629,3.037886,1.36778,1.419398,2.065694,0.945061,1.315857,0.74989,0.722706,0.779212,0.182396,0.007689,0.229433,-0.105192,-0.163142,-0.349456,-0.547987,-0.852198,-0.960016,-0.86747,-1.099904,-1.452679,-2.145705,-2.372336,-1.748643,-0.570895,0.244916,0.838066,1.018271,1.185343,0.766595,0.631593,0.280041,-0.192769,-0.887018,-1.222688,-1.182982,-0.984145,-0.644199,-0.087089,0.546072,0.74216,1.341113,1.107458,0.980703,1.255898,0.962072,0.998113,0.725972,0.331659,0.139542,0.066543,0.063794,0.030212,-0.022687,-0.133253,-0.329646,-0.566051,-0.886145,-0.948147,-1.289316,-1.892545,-2.946288,-4.336006,-5.051635,-5.590113,-5.324692,-4.8754,-4.193369,-3.199492,-1.954853,-1.043137,0.136749,1.469963,2.595787,3.371891,3.993752,4.37707,4.646767,4.337975,3.88288,3.379527,2.74606,2.556081,2.216134,2.014549,1.606186,1.390245,0.827332,0.40217,0.119034,0.051228,0.044814,1.0,4.0
-0.008146,-0.021228,-0.007158,0.060369,-0.036779,-0.012342,-0.002468,-0.064918,-0.009873,0.011395,0.008486,0.096009,0.122193,0.15468,0.123647,0.078552,-0.191791,-0.1365,-0.334215,-0.40407,-0.463064,-0.461336,-0.430975,-0.389753,-0.380374,-0.408513,-0.357665,-0.325576,-0.312494,-0.210798,-0.256709,-0.185867,-0.124899,0.053338,-0.054304,-0.062203,0.024487,-0.032089,0.044852,0.051883,1.034296,0.947134,0.886679,0.988166,1.018029,1.2346,1.296512,1.319092,1.38149,1.382704,1.383432,1.319335,0.814812,0.418574,-0.228441,-0.593174,-1.256787,-0.931614,-1.146547,-1.277291,-1.315405,-1.194068,-1.08624,-0.874685,-0.566398,-0.259318,0.06604,0.385797,0.618878,0.78859,0.888621,1.011474,0.66428,1.067073,1.212749,1.206436,1.339729,1.069016,1.216391,1.072658,-0.286101,-0.259588,-0.260793,-0.258383,-0.331414,-0.423005,-0.528817,-0.477237,-0.411436,-0.252598,-0.221264,-0.069657,0.064336,0.166932,0.19252,0.412335,0.555385,0.523461,0.728897,0.60778,0.573175,0.537352,0.438898,0.550511,0.538083,0.472284,0.491537,0.328016,0.283907,0.162546,0.049227,0.167663,0.099916,-0.102437,-0.235485,-0.214998,-0.204633,-0.197402,-0.230423,-0.246572,-0.18901,0.052634,0.005597,0.029726,0.3431,-0.050297,-0.536546,-0.943382,-1.985518,-1.571962,-1.691081,-2.408848,-2.082951,-2.620512,-2.746962,-2.434199,-0.473321,0.924033,0.098143,0.102419,0.211764,-0.137651,0.269491,0.305227,0.607605,1.401424,1.902334,2.110028,1.74473,1.509547,0.864168,-0.937884,1.302464,1.463732,1.084385,0.890741,-0.052435,1.030018,0.308586,0.26155,-0.008899,-0.060945,-0.149826,-0.079882,-0.202666,-0.352939,-0.587816,-1.039551,-1.376749,-1.684319,-1.619568,-1.449747,-1.320549,-0.939064,-0.488245,0.073445,0.101545,0.119566,0.452182,0.455541,0.28175,0.073445,-0.223435,-0.212745,-0.158378,0.037404,0.379183,0.713021,1.001044,1.261273,1.050524,1.267687,1.205379,1.287235,0.935987,0.324816,0.409727,0.197451,0.128118,0.12598,-0.055979,-0.015165,0.025458,0.017822,-0.121455,-0.342283,-0.928714,-1.550575,-2.178239,-3.028258,-3.971434,-4.796102,-5.305869,-5.370621,-5.225845,-4.704777,-3.689825,-3.020927,-1.626322,-0.527986,0.924346,2.242593,3.053517,3.840311,4.384897,4.395282,4.173538,4.088933,3.462796,3.163167,2.863843,3.032442,2.918821,2.455174,1.539182,0.721539,0.670531,0.371513,0.191308,0.185504,1.0,4.0
